region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000239,land,#a203df,10448,DST000120,30,0,198,111,128,56,139,53,4626,335,4794,446,4724,391,4735,388
TRT000240,land,#0a504f,6180,DST000120,61,98,159,210,110,153,110,154,4657,433,4755,545,4706,488,4706,489
TRT000241,land,#79a0dd,4030,DST000120,0,92,102,181,53,139,56,123,4596,427,4698,516,4649,474,4652,458
TRT000242,land,#519b7e,5967,DST000119,131,41,262,144,183,95,180,88,4604,509,4735,612,4656,563,4653,556
TRT000243,land,#c50379,7200,DST000119,102,117,213,221,147,169,151,162,4575,585,4686,689,4620,637,4624,630
TRT000244,land,#8e2a65,5213,DST000119,65,0,162,85,112,45,110,44,4538,468,4635,553,4585,513,4583,512
TRT000245,land,#ccc18f,4866,DST000119,47,77,142,163,97,116,93,117,4520,545,4615,631,4570,584,4566,585
TRT000246,land,#799a19,5964,DST000119,149,145,253,261,208,210,204,210,4622,613,4726,729,4681,678,4677,678
TRT000247,land,#272eb7,4809,DST000119,0,38,80,121,38,78,37,74,4473,506,4553,589,4511,546,4510,542
TRT000248,land,#3315f5,5684,DST000119,9,118,101,212,56,165,52,162,4482,586,4574,680,4529,633,4525,630
TRT000249,land,#64c7ea,5792,DST000121,98,50,208,158,145,102,146,103,4815,406,4925,514,4862,458,4863,459
TRT000250,land,#eb1d50,6232,DST000121,0,101,115,206,52,152,50,154,4717,457,4832,562,4769,508,4767,510
TRT000251,land,#083d7a,6299,DST000121,36,0,133,127,84,71,85,74,4753,356,4850,483,4801,427,4802,430
TRT000252,land,#860c21,6745,DST000122,108,94,205,195,156,140,160,141,4491,754,4588,855,4539,800,4543,801
TRT000253,land,#8fa9fa,5340,DST000122,227,30,334,121,274,74,273,74,4610,690,4717,781,4657,734,4656,734
TRT000254,land,#caeb14,6983,DST000122,0,70,115,180,62,126,66,127,4383,730,4498,840,4445,786,4449,787
TRT000255,land,#f1ab00,6192,DST000122,146,11,233,106,187,59,186,61,4529,671,4616,766,4570,719,4569,721
TRT000256,land,#cb5be5,4788,DST000122,197,82,294,167,236,124,240,125,4580,742,4677,827,4619,784,4623,785
TRT000257,land,#11d56a,6321,DST000122,62,0,158,109,115,54,114,53,4445,660,4541,769,4498,714,4497,713
TRT000258,lake,#112cb1,1862,DST000125,0,0,117,37,66,21,66,21,1375,408,1492,445,1441,429,1441,429
TRT000259,land,#381825,2345,DST000126,0,0,102,43,49,22,49,22,3071,413,3173,456,3120,435,3120,435
TRT000260,land,#1a6ae6,12592,DST000123,28,0,150,183,89,104,89,115,4266,483,4388,666,4327,587,4327,598
TRT000261,land,#d7155f,11038,DST000123,98,21,243,130,177,71,174,72,4336,504,4481,613,4415,554,4412,555
TRT000262,land,#9b7782,9297,DST000123,88,182,210,350,145,256,143,255,4326,665,4448,833,4383,739,4381,738
TRT000263,land,#eb28a2,7390,DST000123,0,144,119,255,56,201,49,208,4238,627,4357,738,4294,684,4287,691
TRT000264,land,#a3958f,10747,DST000123,125,106,258,241,199,169,202,172,4363,589,4496,724,4437,652,4440,655
TRT000265,land,#86fb2b,724,DST000127,0,0,47,45,24,19,24,19,3237,415,3284,460,3261,434,3261,434
TRT000266,land,#b0d058,12891,DST000124,203,65,339,226,274,141,275,139,4172,469,4308,630,4243,545,4244,543
TRT000267,land,#4376c9,11781,DST000124,99,146,255,296,170,215,175,209,4068,550,4224,700,4139,619,4144,613
TRT000268,land,#036b2e,9369,DST000124,146,0,293,127,216,59,215,58,4115,404,4262,531,4185,463,4184,462
TRT000269,land,#1eb310,9190,DST000124,77,36,207,170,145,114,141,113,4046,440,4176,574,4114,518,4110,517
TRT000270,land,#24c867,10398,DST000124,0,121,128,285,74,187,73,188,3969,525,4097,689,4043,591,4042,592
TRT000271,land,#7b2db8,12733,DST000124,116,214,294,341,224,279,221,281,4085,618,4263,745,4193,683,4190,685
TRT000272,land,#1b5b73,3467,DST000128,0,4,78,70,46,36,47,35,3135,421,3213,487,3181,453,3182,452
TRT000273,land,#9d7490,3235,DST000128,69,0,145,72,100,40,101,41,3204,417,3280,489,3235,457,3236,458
TRT000274,land,#fd3b90,126,DST000129,0,0,22,20,11,11,11,11,1969,422,1991,442,1980,433,1980,433
TRT000275,land,#fd6b23,899,DST000130,0,0,66,28,32,14,32,14,2912,426,2978,454,2944,440,2944,440
TRT000276,ocean,#34397e,797,DST000131,0,0,66,30,31,16,31,16,3361,434,3427,464,3392,450,3392,450
TRT000277,ocean,#2f1765,9070,DST000132,0,0,113,164,61,83,61,83,3548,436,3661,600,3609,519,3609,519
TRT000278,land,#b97188,5125,DST000133,2,70,75,174,36,120,32,117,866,477,939,581,900,527,896,524
TRT000279,land,#2b5766,5526,DST000133,55,45,147,147,97,97,93,98,919,452,1011,554,961,504,957,505
TRT000280,land,#f93644,5934,DST000133,0,0,104,79,51,36,51,34,864,407,968,486,915,443,915,441
TRT000281,land,#df0a4c,5420,DST000133,85,112,172,227,133,162,130,164,949,519,1036,634,997,569,994,571
TRT000282,land,#f1fb83,5629,DST000133,34,147,139,256,87,200,83,200,898,554,1003,663,951,607,947,607
TRT000283,land,#4bcfa3,8960,DST000134,118,1,222,111,175,46,173,46,1069,407,1173,517,1126,452,1124,452
TRT000284,land,#6f401e,7782,DST000134,0,0,120,97,64,37,65,39,951,406,1071,503,1015,443,1016,445
TRT000285,land,#2b9749,6336,DST000134,53,50,176,148,112,101,113,104,1004,456,1127,554,1063,507,1064,510
TRT000286,land,#a1b893,8291,DST000135,6,79,129,176,77,129,75,128,1171,480,1294,577,1242,530,1240,529
TRT000287,land,#fdaf1e,7545,DST000135,0,6,98,107,47,50,48,47,1165,407,1263,508,1212,451,1213,448
TRT000288,land,#18d4b7,7988,DST000135,91,0,182,114,136,52,137,57,1256,401,1347,515,1301,453,1302,458
TRT000289,land,#4ec76a,6719,DST000135,130,81,244,167,181,128,184,130,1295,482,1409,568,1346,529,1349,531
TRT000290,land,#10e003,6552,DST000135,180,11,279,116,223,61,223,60,1345,412,1444,517,1388,462,1388,461
TRT000291,land,#ae541f,6553,DST000136,4,30,117,150,66,86,64,87,997,533,1110,653,1059,589,1057,590
TRT000292,land,#03f4f9,6946,DST000136,0,98,136,179,85,144,89,143,993,601,1129,682,1078,647,1082,646
TRT000293,land,#b6be25,8654,DST000136,99,0,227,106,159,56,159,56,1092,503,1220,609,1152,559,1152,559
TRT000294,land,#5d6f87,7303,DST000136,135,81,227,211,180,139,182,140,1128,584,1220,714,1173,642,1175,643
TRT000295,land,#e4e259,2743,DST000139,77,50,184,142,127,90,123,88,2998,487,3105,579,3048,527,3044,525
TRT000296,land,#18051d,4142,DST000139,0,0,107,73,57,31,56,29,2921,437,3028,510,2978,468,2977,466
TRT000297,land,#ce30ff,3719,DST000137,32,202,105,276,69,233,69,234,1429,633,1502,707,1466,664,1466,665
TRT000298,land,#00ba49,3494,DST000137,84,217,165,289,123,249,122,254,1481,648,1562,720,1520,680,1519,685
TRT000299,land,#11f352,4724,DST000137,93,132,159,218,126,179,127,181,1490,563,1556,649,1523,610,1524,612
TRT000300,land,#7c283e,4561,DST000137,58,53,141,143,101,100,99,94,1455,484,1538,574,1498,531,1496,525
TRT000301,land,#fe9545,4448,DST000137,14,132,98,208,61,172,62,173,1411,563,1495,639,1458,603,1459,604
TRT000302,land,#55f02d,5082,DST000137,0,31,75,165,33,110,32,122,1397,462,1472,596,1430,541,1429,553
TRT000303,land,#7d2ad3,2300,DST000137,41,10,114,86,81,41,65,51,1438,441,1511,517,1478,472,1462,482
TRT000304,land,#7b6157,4955,DST000137,129,65,207,156,171,117,173,120,1526,496,1604,587,1568,548,1570,551
TRT000305,land,#2f9409,1839,DST000137,123,281,165,348,145,313,146,316,1520,712,1562,779,1542,744,1543,747
TRT000306,land,#00be42,4080,DST000137,154,149,232,230,189,184,189,187,1551,580,1629,661,1586,615,1586,618
TRT000307,land,#6cd7f1,3964,DST000137,183,36,292,96,246,69,241,69,1580,467,1689,527,1643,500,1638,500
TRT000308,land,#991a77,3863,DST000137,275,0,369,95,320,43,319,44,1672,431,1766,526,1717,474,1716,475
TRT000309,land,#c853b5,2840,DST000137,203,87,288,152,231,115,237,114,1600,518,1685,583,1628,546,1634,545
TRT000310,land,#f7a473,5899,DST000138,81,69,166,170,127,119,125,119,1272,618,1357,719,1318,668,1316,668
TRT000311,land,#d9fc02,5248,DST000138,0,125,131,218,72,165,77,170,1191,674,1322,767,1263,714,1268,719
TRT000312,land,#523603,7860,DST000138,7,26,102,149,54,83,51,89,1198,575,1293,698,1245,632,1242,638
TRT000313,land,#164fd8,7534,DST000138,85,0,220,90,155,45,153,45,1276,549,1411,639,1346,594,1344,594
TRT000314,land,#f45dbb,7088,DST000138,164,52,255,167,205,115,204,115,1355,601,1446,716,1396,664,1395,664
TRT000315,land,#101bf5,101,DST000140,0,0,17,23,9,12,9,12,1853,438,1870,461,1862,450,1862,450
TRT000316,land,#332832,397,DST000141,0,0,46,26,21,13,21,13,3026,439,3072,465,3047,452,3047,452
TRT000317,lake,#121cb3,163,DST000142,0,0,30,24,12,10,12,10,3967,441,3997,465,3979,451,3979,451
TRT000318,ocean,#013da3,10593,DST000143,0,0,221,89,103,53,103,53,3248,443,3469,532,3351,496,3351,496
TRT000319,land,#6fa25c,925,DST000144,0,0,74,52,32,21,32,21,3041,444,3115,496,3073,465,3073,465
TRT000320,land,#e40236,126,DST000145,0,0,17,12,8,6,8,6,3800,447,3817,459,3808,453,3808,453
TRT000321,land,#fb6e33,544,DST000146,0,0,60,27,27,13,27,13,3327,450,3387,477,3354,463,3354,463
TRT000322,land,#fbf83e,1798,DST000147,0,0,63,59,30,29,30,29,3111,451,3174,510,3141,480,3141,480
TRT000323,lake,#2607a9,1199,DST000148,0,0,46,69,17,32,17,32,1440,452,1486,521,1457,484,1457,484
TRT000324,lake,#1a4889,889,DST000149,0,0,51,48,29,20,29,20,1492,451,1543,499,1521,471,1521,471
TRT000325,lake,#364469,266,DST000150,0,0,30,23,15,11,15,11,1534,453,1564,476,1549,464,1549,464
TRT000326,land,#3b0e4a,4925,DST000152,0,0,110,70,49,34,48,33,3692,461,3802,531,3741,495,3740,494
TRT000327,land,#ba55b8,6872,DST000152,95,28,264,129,157,76,156,75,3787,489,3956,590,3849,537,3848,536
TRT000328,land,#16438c,1705,DST000153,0,0,86,63,43,33,43,33,5005,461,5091,524,5048,494,5048,494
TRT000329,land,#eef951,1170,DST000154,0,0,57,41,31,17,31,17,3063,465,3120,506,3094,482,3094,482
TRT000330,ocean,#272d71,25169,DST000151,243,0,440,242,340,137,343,141,2973,457,3170,699,3070,594,3073,598
TRT000331,ocean,#234fab,19697,DST000151,430,75,652,233,528,170,528,170,3160,532,3382,690,3258,627,3258,627
TRT000332,ocean,#07456d,18123,DST000151,0,21,268,167,161,97,168,95,2730,478,2998,624,2891,554,2898,552
TRT000333,land,#65d9be,2690,DST000155,0,0,97,47,44,23,44,23,3166,480,3263,527,3210,503,3210,503
TRT000334,lake,#371467,349,DST000156,0,0,55,15,31,8,31,8,1567,481,1622,496,1598,489,1598,489
TRT000335,land,#34b2b4,3537,DST000157,98,5,194,95,139,39,137,41,2769,493,2865,583,2810,527,2808,529
TRT000336,land,#6cf92e,3735,DST000157,54,5,131,108,94,58,90,57,2725,493,2802,596,2765,546,2761,545
TRT000337,land,#50b3a0,2981,DST000157,28,55,112,121,61,89,59,90,2699,543,2783,609,2732,577,2730,578
TRT000338,land,#7c50cf,2634,DST000157,0,0,89,56,46,22,43,20,2671,488,2760,544,2717,510,2714,508
TRT000339,land,#8e4a0f,1488,DST000158,0,0,103,38,54,22,54,22,3443,491,3546,529,3497,513,3497,513
TRT000340,land,#af6a74,235,DST000159,0,0,26,23,12,11,12,11,3105,492,3131,515,3117,503,3117,503
TRT000341,land,#b06832,199,DST000160,0,0,25,19,12,9,12,9,3130,497,3155,516,3142,506,3142,506
TRT000342,land,#603d23,4381,DST000161,0,0,156,61,69,26,69,26,3916,497,4072,558,3985,523,3985,523
TRT000343,land,#2e0a14,2619,DST000162,0,0,98,82,44,43,44,43,4763,501,4861,583,4807,544,4807,544
TRT000344,lake,#3a37ad,430,DST000163,0,0,61,22,28,11,28,11,1517,502,1578,524,1545,513,1545,513
TRT000345,land,#5f7423,143,DST000164,0,0,14,20,7,9,7,9,2951,504,2965,524,2958,513,2958,513
TRT000346,land,#58aaba,5158,DST000165,0,0,104,84,55,43,49,44,3642,504,3746,588,3697,547,3691,548
TRT000347,land,#e10d82,6831,DST000165,89,7,216,117,141,67,137,65,3731,511,3858,621,3783,571,3779,569
TRT000348,land,#f1bede,581,DST000166,0,0,26,47,12,22,12,22,3118,507,3144,554,3130,529,3130,529
TRT000349,land,#e3983f,539,DST000167,0,0,38,22,18,11,18,11,3137,511,3175,533,3155,522,3155,522
TRT000350,ocean,#091b7e,330,DST000168,0,0,32,25,14,13,14,13,3641,512,3673,537,3655,525,3655,525
TRT000351,land,#cf10fc,1905,DST000169,0,0,49,79,23,38,23,38,2668,514,2717,593,2691,552,2691,552
TRT000352,land,#3b9993,429,DST000170,0,0,46,24,20,11,20,11,3224,515,3270,539,3244,526,3244,526
TRT000353,land,#db8aed,1679,DST000172,0,0,75,53,40,23,40,23,3522,518,3597,571,3562,541,3562,541
TRT000354,land,#eba163,5908,DST000171,0,7,102,93,56,50,57,52,3225,522,3327,608,3281,565,3282,567
TRT000355,land,#66fbfb,7112,DST000171,94,0,185,96,139,46,138,45,3319,515,3410,611,3364,561,3363,560
TRT000356,land,#410877,6348,DST000171,185,8,291,84,233,47,232,47,3410,523,3516,599,3458,562,3457,562
TRT000357,ocean,#002ca0,18324,DST000176,79,278,326,495,207,360,207,360,2708,278,2955,495,2836,360,2836,360
TRT000358,ocean,#2d067d,22776,DST000176,134,122,387,315,238,211,226,195,2763,122,3016,315,2867,211,2855,195
TRT000359,ocean,#360181,16198,DST000176,30,54,179,197,98,133,95,120,2659,54,2808,197,2727,133,2724,120
TRT000360,ocean,#391292,19055,DST000176,263,0,418,181,336,87,338,91,2892,0,3047,181,2965,87,2967,91
TRT000361,ocean,#020caf,9851,DST000176,0,0,140,95,67,36,59,32,2629,0,2769,95,2696,36,2688,32
TRT000362,ocean,#320e65,16232,DST000176,132,0,298,126,213,56,213,53,2761,0,2927,126,2842,56,2842,53
TRT000363,ocean,#1f04a2,16400,DST000176,30,198,172,430,90,282,93,275,2659,198,2801,430,2719,282,2722,275
TRT000364,ocean,#0b457d,13757,DST000176,370,0,541,117,460,43,457,41,2999,0,3170,117,3089,43,3086,41
TRT000365,ocean,#0d3da9,32763,DST000175,159,81,375,293,247,205,230,201,2348,81,2564,293,2436,205,2419,201
TRT000366,ocean,#16137c,54372,DST000175,279,258,524,566,404,428,400,416,2468,258,2713,566,2593,428,2589,416
TRT000367,ocean,#33249f,37140,DST000175,213,0,473,262,383,116,382,116,2402,0,2662,262,2572,116,2571,116
TRT000368,ocean,#172a7c,30132,DST000175,125,285,347,549,245,377,236,383,2314,285,2536,549,2434,377,2425,383
TRT000369,ocean,#070b8f,21742,DST000175,0,104,158,321,98,203,88,201,2189,104,2347,321,2287,203,2277,201
TRT000370,ocean,#2d33ad,43887,DST000174,33,311,298,618,156,420,147,436,2253,867,2518,1174,2376,976,2367,992
TRT000371,ocean,#0407a4,46287,DST000174,130,344,450,680,278,525,281,526,2350,900,2670,1236,2498,1081,2501,1082
TRT000372,ocean,#1311ad,58510,DST000174,198,0,509,353,329,136,324,164,2418,556,2729,909,2549,692,2544,720
TRT000373,ocean,#310493,45281,DST000174,0,39,260,315,136,207,137,191,2220,595,2480,871,2356,763,2357,747
TRT000374,ocean,#2318ad,51661,DST000173,175,340,498,589,346,472,343,479,1895,494,2218,743,2066,626,2063,633
TRT000375,ocean,#0649a4,56461,DST000173,439,270,749,589,582,411,578,421,2159,424,2469,743,2302,565,2298,575
TRT000376,ocean,#1f1a91,57758,DST000173,336,0,660,348,481,195,501,205,2056,154,2380,502,2201,349,2221,359
TRT000377,ocean,#381286,56789,DST000173,0,95,414,427,270,278,270,278,1720,249,2134,581,1990,432,1990,432
TRT000378,land,#74ba26,1668,DST000182,0,0,101,62,39,29,39,29,3131,520,3232,582,3170,549,3170,549
TRT000379,land,#cea67f,476,DST000183,0,0,24,36,13,18,13,18,2944,527,2968,563,2957,545,2957,545
TRT000380,land,#3ecce0,537,DST000184,0,0,46,36,22,15,22,15,3498,528,3544,564,3520,543,3520,543
TRT000381,ocean,#094ca0,64827,DST000179,82,0,457,261,285,117,280,113,1895,717,2270,978,2098,834,2093,830
TRT000382,ocean,#282593,57043,DST000179,0,125,352,459,175,279,183,285,1813,842,2165,1176,1988,996,1996,1002
TRT000383,ocean,#394386,65660,DST000179,242,211,561,651,415,416,420,413,2055,928,2374,1368,2228,1133,2233,1130
TRT000384,land,#6f30a4,4683,DST000185,0,0,173,119,108,72,108,72,4866,529,5039,648,4974,601,4974,601
TRT000385,ocean,#0d4077,156,DST000186,0,0,36,11,18,6,18,6,3239,530,3275,541,3257,536,3257,536
TRT000386,land,#15121c,120,DST000187,0,0,22,16,11,8,11,8,3900,531,3922,547,3911,539,3911,539
TRT000387,ocean,#352783,58933,DST000180,309,276,645,586,472,416,471,407,1593,736,1929,1046,1756,876,1755,867
TRT000388,ocean,#0a3c6d,46059,DST000180,414,0,676,318,542,165,539,151,1698,460,1960,778,1826,625,1823,611
TRT000389,ocean,#022a9c,39408,DST000180,139,237,346,575,249,414,234,365,1423,697,1630,1035,1533,874,1518,825
TRT000390,ocean,#133273,38931,DST000180,256,63,496,352,377,223,382,211,1540,523,1780,812,1661,683,1666,671
TRT000391,ocean,#1b3aac,25297,DST000180,0,236,172,428,87,328,109,385,1284,696,1456,888,1371,788,1393,845
TRT000392,land,#33ffa6,2787,DST000188,0,0,120,54,58,27,58,27,3871,544,3991,598,3929,571,3929,571
TRT000393,land,#dff5d0,93,DST000189,0,0,19,10,10,5,10,5,3901,544,3920,554,3911,549,3911,549
TRT000394,ocean,#0b108a,75101,DST000177,0,229,376,622,213,407,226,410,2209,1301,2585,1694,2422,1479,2435,1482
TRT000395,ocean,#290b98,63913,DST000177,111,60,497,367,327,220,335,216,2320,1132,2706,1439,2536,1292,2544,1288
TRT000396,ocean,#1a0d8e,66214,DST000177,506,251,839,552,683,392,668,374,2715,1323,3048,1624,2892,1464,2877,1446
TRT000397,ocean,#1b4da9,47074,DST000177,381,0,662,296,525,129,534,114,2590,1072,2871,1368,2734,1201,2743,1186
TRT000398,ocean,#2b0aa5,39892,DST000177,587,0,823,294,702,164,706,158,2796,1072,3032,1366,2911,1236,2915,1230
TRT000399,ocean,#0335a4,56900,DST000177,317,294,651,595,474,471,494,487,2526,1366,2860,1667,2683,1543,2703,1559
TRT000400,land,#c3084c,1913,DST000192,0,0,50,65,24,33,24,33,4793,570,4843,635,4817,603,4817,603
TRT000401,land,#1f1e7b,8310,DST000191,0,26,110,141,50,92,52,90,3764,597,3874,712,3814,663,3816,661
TRT000402,land,#9a1f1e,6812,DST000191,66,0,178,111,124,51,125,50,3830,571,3942,682,3888,622,3889,621
TRT000403,land,#087267,5979,DST000190,175,35,274,141,229,93,226,93,3682,586,3781,692,3736,644,3733,644
TRT000404,land,#cdf81f,8662,DST000190,55,59,177,191,118,124,121,122,3562,610,3684,742,3625,675,3628,673
TRT000405,land,#5d95e6,7695,DST000190,0,0,117,121,54,56,54,56,3507,551,3624,672,3561,607,3561,607
TRT000406,land,#328934,6370,DST000190,133,118,241,219,188,168,197,168,3640,669,3748,770,3695,719,3704,719
TRT000407,land,#054d16,4615,DST000190,213,132,299,229,254,187,258,190,3720,683,3806,780,3761,738,3765,741
TRT000408,land,#b095b6,5044,DST000190,118,23,234,109,176,60,181,54,3625,574,3741,660,3683,611,3688,605
TRT000409,ocean,#04449b,47217,DST000178,523,219,734,521,634,381,643,381,2251,1597,2462,1899,2362,1759,2371,1759
TRT000410,ocean,#0c1193,60672,DST000178,442,472,713,733,584,611,579,606,2170,1850,2441,2111,2312,1989,2307,1984
TRT000411,ocean,#2c02a0,64317,DST000178,204,206,528,524,387,375,408,367,1932,1584,2256,1902,2115,1753,2136,1745
TRT000412,ocean,#140994,46920,DST000178,327,0,673,316,512,185,513,182,2055,1378,2401,1694,2240,1563,2241,1560
TRT000413,ocean,#0008b1,47436,DST000178,186,498,480,733,349,638,345,655,1914,1876,2208,2111,2077,2016,2073,2033
TRT000414,ocean,#103ba1,74186,DST000178,0,329,322,733,155,560,175,545,1728,1707,2050,2111,1883,1938,1903,1923
TRT000415,ocean,#22469b,57,DST000193,0,0,15,26,8,13,8,13,1615,569,1630,595,1623,582,1623,582
TRT000416,land,#91f3b7,374,DST000194,0,0,34,27,17,12,17,12,3147,573,3181,600,3164,585,3164,585
TRT000417,land,#882aaa,485,DST000195,0,0,47,23,26,10,26,10,3011,575,3058,598,3037,585,3037,585
TRT000418,land,#614e7e,107,DST000196,0,0,30,9,15,5,15,5,3953,587,3983,596,3968,592,3968,592
TRT000419,land,#5c2340,3254,DST000197,0,0,62,110,31,50,31,50,2934,589,2996,699,2965,639,2965,639
TRT000420,land,#336404,4327,DST000198,0,0,88,99,48,49,41,55,3423,589,3511,688,3471,638,3464,644
TRT000421,land,#890f09,6015,DST000198,56,2,150,129,99,79,95,72,3479,591,3573,718,3522,668,3518,661
TRT000422,land,#48cfce,4041,DST000199,0,0,103,77,42,35,42,35,3376,590,3479,667,3418,625,3418,625
TRT000423,ocean,#3312a5,52814,DST000181,0,274,225,539,107,420,105,419,2442,1846,2667,2111,2549,1992,2547,1991
TRT000424,ocean,#3531a7,62482,DST000181,219,249,487,539,350,419,341,430,2661,1821,2929,2111,2792,1991,2783,2002
TRT000425,ocean,#191e79,86747,DST000181,325,0,725,343,503,167,489,181,2767,1572,3167,1915,2945,1739,2931,1753
TRT000426,ocean,#1901af,65592,DST000181,18,57,331,329,179,196,167,197,2460,1629,2773,1901,2621,1768,2609,1769
TRT000427,ocean,#191c6a,67534,DST000181,474,202,725,539,613,398,618,402,2916,1774,3167,2111,3055,1970,3060,1974
TRT000428,land,#f69ce5,6620,DST000201,104,39,223,147,164,92,169,85,3876,630,3995,738,3936,683,3941,676
TRT000429,land,#b7aa14,3170,DST000201,159,0,250,62,201,27,204,24,3931,591,4022,653,3973,618,3976,615
TRT000430,land,#f2b23b,10258,DST000201,0,91,156,209,86,153,89,151,3772,682,3928,800,3858,744,3861,742
TRT000431,land,#eae19a,4640,DST000202,0,106,128,227,58,165,53,169,2551,717,2679,838,2609,776,2604,780
TRT000432,land,#c4edc4,8979,DST000202,103,0,247,133,172,59,169,62,2654,611,2798,744,2723,670,2720,673
TRT000433,land,#19ca8e,54,DST000203,0,0,22,7,11,3,11,3,3197,619,3219,626,3208,622,3208,622
TRT000434,land,#304f88,11262,DST000200,161,166,323,283,233,220,230,218,2840,759,3002,876,2912,813,2909,811
TRT000435,land,#ff488c,8797,DST000200,186,62,292,175,242,123,245,119,2865,655,2971,768,2921,716,2924,712
TRT000436,land,#2eecdd,9356,DST000200,87,131,202,257,146,183,144,178,2766,724,2881,850,2825,776,2823,771
TRT000437,land,#836a83,8414,DST000200,80,12,198,130,143,82,143,83,2759,605,2877,723,2822,675,2822,676
TRT000438,land,#f54508,7150,DST000200,0,89,114,204,62,146,61,146,2679,682,2793,797,2741,739,2740,739
TRT000439,land,#7976b4,7171,DST000200,147,0,269,89,212,37,209,35,2826,593,2948,682,2891,630,2888,628
TRT000440,land,#9dec95,119,DST000204,0,0,24,11,12,6,12,6,3323,619,3347,630,3335,625,3335,625
TRT000441,land,#c6f2f2,135,DST000212,0,0,21,24,10,11,10,11,3367,631,3388,655,3377,642,3377,642
TRT000442,land,#34f1c2,290,DST000213,0,0,36,27,18,12,18,12,4888,633,4924,660,4906,645,4906,645
TRT000443,ocean,#2514ab,49565,DST000209,128,237,422,509,291,357,303,353,4645,1667,4939,1939,4808,1787,4820,1783
TRT000444,ocean,#36287d,36066,DST000209,0,0,180,402,76,205,82,214,4517,1430,4697,1832,4593,1635,4599,1644
TRT000445,ocean,#2c3175,68684,DST000209,60,384,353,681,189,552,191,546,4577,1814,4870,2111,4706,1982,4708,1976
TRT000446,ocean,#132e95,85,DST000214,0,0,26,13,14,6,14,6,4867,639,4893,652,4881,645,4881,645
TRT000447,ocean,#381775,60494,DST000207,0,0,262,423,138,272,124,276,4822,1688,5084,2111,4960,1960,4946,1964
TRT000448,ocean,#251fb2,54265,DST000207,227,220,618,423,421,344,388,356,5049,1908,5440,2111,5243,2032,5210,2044
TRT000449,ocean,#160d67,47105,DST000207,145,21,500,299,323,170,334,180,4967,1709,5322,1987,5145,1858,5156,1868
TRT000450,ocean,#2b1495,65818,DST000210,0,71,337,404,165,245,160,245,4025,818,4362,1151,4190,992,4185,992
TRT000451,ocean,#150a90,31176,DST000210,445,0,687,251,583,146,583,150,4470,747,4712,998,4608,893,4608,897
TRT000452,ocean,#0f30aa,19536,DST000210,344,215,485,468,425,342,399,321,4369,962,4510,1215,4450,1089,4424,1068
TRT000453,ocean,#262a82,30695,DST000210,121,266,407,560,292,409,287,425,4146,1013,4432,1307,4317,1156,4312,1172
TRT000454,ocean,#2637a7,25210,DST000210,477,226,667,479,555,311,557,315,4502,973,4692,1226,4580,1058,4582,1062
TRT000455,ocean,#023465,35033,DST000210,369,448,663,694,540,559,536,556,4394,1195,4688,1441,4565,1306,4561,1303
TRT000456,ocean,#163f83,64965,DST000208,0,153,233,571,126,347,117,350,5145,755,5378,1173,5271,949,5262,952
TRT000457,ocean,#393e77,61343,DST000208,220,211,486,508,355,361,336,344,5365,813,5631,1110,5500,963,5481,946
TRT000458,ocean,#061db2,93985,DST000208,75,468,486,734,298,609,300,605,5220,1070,5631,1336,5443,1211,5445,1207
TRT000459,ocean,#0d24a4,51669,DST000208,163,0,486,275,367,149,374,144,5308,602,5631,877,5512,751,5519,746
TRT000460,land,#e39c3e,576,DST000217,0,0,35,43,18,20,18,20,4847,642,4882,685,4865,662,4865,662
TRT000461,land,#92c4c4,4510,DST000215,67,148,147,220,111,189,110,191,3954,766,4034,838,3998,807,3997,809
TRT000462,land,#9a2f3b,4943,DST000215,146,147,231,228,184,194,183,194,4033,765,4118,846,4071,812,4070,812
TRT000463,land,#49de85,4644,DST000215,173,107,272,195,221,148,223,150,4060,725,4159,813,4108,766,4110,768
TRT000464,land,#fe77de,6394,DST000215,0,103,93,230,50,168,51,167,3887,721,3980,848,3937,786,3938,785
TRT000465,land,#220712,6177,DST000215,232,138,323,232,277,190,278,191,4119,756,4210,850,4164,808,4165,809
TRT000466,land,#8cce80,7198,DST000215,68,84,193,161,131,117,132,119,3955,702,4080,779,4018,735,4019,737
TRT000467,land,#e92abd,5660,DST000215,85,0,195,83,132,48,132,49,3972,618,4082,701,4019,666,4019,667
TRT000468,land,#c733c9,6061,DST000216,97,12,222,93,142,44,144,45,4050,843,4175,924,4095,875,4097,876
TRT000469,land,#d6a0df,6717,DST000216,0,0,97,93,48,43,50,44,3953,831,4050,924,4001,874,4003,875
TRT000470,land,#eb2518,5895,DST000216,16,66,122,148,73,108,73,111,3969,897,4075,979,4026,939,4026,942
TRT000471,land,#d49b32,3810,DST000216,39,133,120,215,81,169,81,172,3992,964,4073,1046,4034,1000,4034,1003
TRT000472,land,#64ceb6,1746,DST000218,0,0,66,64,28,32,28,32,3363,652,3429,716,3391,684,3391,684
